code,description,ingredient,quantity
10000,"Fish meal, mixed fish, South Asia, 74% CP",dry_matter_percent,90.8
10000,"Fish meal, mixed fish, South Asia, 74% CP",moisture_percent,9.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",crude_protein_percent,74.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",crude_lipids_percent,5
10000,"Fish meal, mixed fish, South Asia, 74% CP",crude_fibre_percent,0.5
10000,"Fish meal, mixed fish, South Asia, 74% CP",ash_percent,10
10000,"Fish meal, mixed fish, South Asia, 74% CP",nfe_percent,1.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",ndf_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",adf_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",total_cho_percent,1.7
10000,"Fish meal, mixed fish, South Asia, 74% CP",starch_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",sugars_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",fermentable_fiber_percent,1.7
10000,"Fish meal, mixed fish, South Asia, 74% CP",gross_energy_mj_mj_kg,20
10000,"Fish meal, mixed fish, South Asia, 74% CP",gross_energy_kcal_kcal_kg,4713
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_fish_carni_old_kcal_kg,4242
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_fish_omni_old_kcal_kg,4242
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_carp_old_kcal_kg,4242
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_shrimp_old_kcal_kg,4242
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_fish_carni_extruded_kcal_kg,4148
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_fish_omni_extruded_kcal_kg,4195
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_carp_extruded_kcal_kg,4195
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_shrimp_extruded_kcal_kg,4195
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_fish_carni_pelleted_kcal_kg,4148
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_fish_omni_pelleted_kcal_kg,4195
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_carp_pelleted_kcal_kg,4195
10000,"Fish meal, mixed fish, South Asia, 74% CP",de_shrimp_pelleted_kcal_kg,4195
10000,"Fish meal, mixed fish, South Asia, 74% CP",me_fish_kcal_kg,3939
10000,"Fish meal, mixed fish, South Asia, 74% CP",me_guelph_fish_carni_mj_kg,16.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",me_guelph_fish_omni_mj_kg,16.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",me_guelph_carp_mj_kg,16.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",me_guelph_shrimp_mj_kg,16.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",ne_fish_carni_extruded_mj_kg,10.9
10000,"Fish meal, mixed fish, South Asia, 74% CP",ne_fish_omni_extruded_mj_kg,9.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",ne_carp_extruded_mj_kg,9.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",ne_shrimp_extruded_mj_kg,9.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",ne_fish_carni_pelleted_mj_kg,10.9
10000,"Fish meal, mixed fish, South Asia, 74% CP",ne_fish_omni_pelleted_mj_kg,9.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",ne_carp_pelleted_mj_kg,9.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",ne_shrimp_pelleted_mj_kg,9.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",arginine_percent,4.59
10000,"Fish meal, mixed fish, South Asia, 74% CP",histidine_percent,2.47
10000,"Fish meal, mixed fish, South Asia, 74% CP",isoleucine_percent,3.9
10000,"Fish meal, mixed fish, South Asia, 74% CP",leucine_percent,7.39
10000,"Fish meal, mixed fish, South Asia, 74% CP",lysine_percent,6.3
10000,"Fish meal, mixed fish, South Asia, 74% CP",methionine_percent,2.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",phenylalanine_percent,4.95
10000,"Fish meal, mixed fish, South Asia, 74% CP",threonine_percent,3.23
10000,"Fish meal, mixed fish, South Asia, 74% CP",tryptophan_percent,0.5
10000,"Fish meal, mixed fish, South Asia, 74% CP",valine_percent,6.12
10000,"Fish meal, mixed fish, South Asia, 74% CP",cystine_percent,0.5
10000,"Fish meal, mixed fish, South Asia, 74% CP",tsaa_met_cys_percent,3.1
10000,"Fish meal, mixed fish, South Asia, 74% CP",tyrosine_percent,2.61
10000,"Fish meal, mixed fish, South Asia, 74% CP",phe_tyr_percent,7.56
10000,"Fish meal, mixed fish, South Asia, 74% CP",glutamic_percent,8.9
10000,"Fish meal, mixed fish, South Asia, 74% CP",aspartic_percent,7.01
10000,"Fish meal, mixed fish, South Asia, 74% CP",glycine_percent,6.49
10000,"Fish meal, mixed fish, South Asia, 74% CP",serine_percent,2.97
10000,"Fish meal, mixed fish, South Asia, 74% CP",alanine_percent,4.69
10000,"Fish meal, mixed fish, South Asia, 74% CP",sum_ea_as_percent,42.05
10000,"Fish meal, mixed fish, South Asia, 74% CP",sum_nea_as_percent,33.16
10000,"Fish meal, mixed fish, South Asia, 74% CP",taurine_percent,0.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",arg_coeff_percent_protein,6.19
10000,"Fish meal, mixed fish, South Asia, 74% CP",his_coeff_percent_protein,3.33
10000,"Fish meal, mixed fish, South Asia, 74% CP",ile_coeff_percent_protein,5.26
10000,"Fish meal, mixed fish, South Asia, 74% CP",leu_coeff_percent_protein,9.97
10000,"Fish meal, mixed fish, South Asia, 74% CP",lys_coeff_percent_protein,8.5
10000,"Fish meal, mixed fish, South Asia, 74% CP",met_coeff_percent_protein,3.5
10000,"Fish meal, mixed fish, South Asia, 74% CP",phe_coeff_percent_protein,6.68
10000,"Fish meal, mixed fish, South Asia, 74% CP",thr_coeff_percent_protein,4.35
10000,"Fish meal, mixed fish, South Asia, 74% CP",trp_coeff_percent_protein,0.67
10000,"Fish meal, mixed fish, South Asia, 74% CP",val_coeff_percent_protein,8.25
10000,"Fish meal, mixed fish, South Asia, 74% CP",cys_coeff_percent_protein,0.67
10000,"Fish meal, mixed fish, South Asia, 74% CP",tyr_coeff_percent_protein,3.52
10000,"Fish meal, mixed fish, South Asia, 74% CP",glu_coeff_percent_protein,12
10000,"Fish meal, mixed fish, South Asia, 74% CP",asp_coeff_percent_protein,9.45
10000,"Fish meal, mixed fish, South Asia, 74% CP",gly_coeff_percent_protein,8.75
10000,"Fish meal, mixed fish, South Asia, 74% CP",ser_coeff_percent_protein,4
10000,"Fish meal, mixed fish, South Asia, 74% CP",ala_coeff_percent_protein,6.32
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_arg_fish_percent,4.13
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_his_fish_percent,2.22
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_ile_fish_percent,3.51
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_leu_fish_percent,6.65
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_lys_fish_percent,5.67
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_met_fish_percent,2.34
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_phe_fish_percent,4.46
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_thr_fish_percent,2.9
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_trp_fish_percent,0.45
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_val_fish_percent,5.51
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_cys_fish_percent,0.45
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_tsaa_met_cys_percent,2.79
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_tyr_fish_percent,2.35
10000,"Fish meal, mixed fish, South Asia, 74% CP",calcium_percent,2
10000,"Fish meal, mixed fish, South Asia, 74% CP",phosphorus_percent,1.9
10000,"Fish meal, mixed fish, South Asia, 74% CP",ca_coeff_percent_ash,20
10000,"Fish meal, mixed fish, South Asia, 74% CP",p_coeff_percent_ash,19
10000,"Fish meal, mixed fish, South Asia, 74% CP",phytate_p_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",bone_p_percent,1.16
10000,"Fish meal, mixed fish, South Asia, 74% CP",phytate_p_coeff_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",cellular_p_percent,0.74
10000,"Fish meal, mixed fish, South Asia, 74% CP",monobasic_p_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",dibasic_p_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",tribasic_p_percent,1.16
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_p_carni_percent,1.32
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_p_omni_percent,1.38
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_p_carp_percent,0.65
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_p_shrimp_percent,0.97
10000,"Fish meal, mixed fish, South Asia, 74% CP",sodium_percent,1
10000,"Fish meal, mixed fish, South Asia, 74% CP",chlorine_percent,0.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",potassium_percent,1.18
10000,"Fish meal, mixed fish, South Asia, 74% CP",magnesium_percent,0.05
10000,"Fish meal, mixed fish, South Asia, 74% CP",sulfur_percent,1.51
10000,"Fish meal, mixed fish, South Asia, 74% CP",copper_mg_kg,8
10000,"Fish meal, mixed fish, South Asia, 74% CP",iron_mg_kg,312.7
10000,"Fish meal, mixed fish, South Asia, 74% CP",manganese_mg_kg,14.7
10000,"Fish meal, mixed fish, South Asia, 74% CP",selenium_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",zinc_mg_kg,80.8
10000,"Fish meal, mixed fish, South Asia, 74% CP",iodine_mg_kg,7.37
10000,"Fish meal, mixed fish, South Asia, 74% CP",cobalt_mg_kg,0.4
10000,"Fish meal, mixed fish, South Asia, 74% CP",biotin_b7_mg_kg,0.14
10000,"Fish meal, mixed fish, South Asia, 74% CP",folic_acid_b9_mg_kg,0.5
10000,"Fish meal, mixed fish, South Asia, 74% CP",niacin_b3_mg_kg,65
10000,"Fish meal, mixed fish, South Asia, 74% CP",pantothenic_acid_b5_mg_kg,10
10000,"Fish meal, mixed fish, South Asia, 74% CP",pyridoxine_b6_mg_kg,3
10000,"Fish meal, mixed fish, South Asia, 74% CP",riboflavin_b2_mg_kg,8.8
10000,"Fish meal, mixed fish, South Asia, 74% CP",thiamin_b1_mg_kg,0.4
10000,"Fish meal, mixed fish, South Asia, 74% CP",vitamin_b12_mg_kg,0.14
10000,"Fish meal, mixed fish, South Asia, 74% CP",vitamin_c_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",vitamin_a_iu_kg,18734
10000,"Fish meal, mixed fish, South Asia, 74% CP",vitamin_d_iu_kg,5774
10000,"Fish meal, mixed fish, South Asia, 74% CP",vitamin_e_mg_kg,4.17
10000,"Fish meal, mixed fish, South Asia, 74% CP",vitamin_k_mg_kg,2
10000,"Fish meal, mixed fish, South Asia, 74% CP",choline_mg_kg,3000
10000,"Fish meal, mixed fish, South Asia, 74% CP",inositol_mg_kg,100
10000,"Fish meal, mixed fish, South Asia, 74% CP",beta_carotene_mg_kg,11.24
10000,"Fish meal, mixed fish, South Asia, 74% CP",xanthophylls_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",antioxidant_mg_kg,150
10000,"Fish meal, mixed fish, South Asia, 74% CP",astaxanthin_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",phytase_activity_ftu_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_dm_fish_percent,85
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_cp_fish_percent,89
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_lipid_fish_percent,95
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_ge_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_total_cho_fish_percent,85
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_starch_fish_percent,85
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_starch_carni_percent,80
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_starch_omni_percent,85
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_ge_carni_extruded_percent,88
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_ge_omni_extruded_percent,89
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_ge_carni_pelleted_percent,88
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_ge_omni_pelleted_percent,89
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_starch_carni_extruded_percent,85
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_starch_omni_extruded_percent,95
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_starch_carni_pelleted_percent,70
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_starch_omni_pelleted_percent,85
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_sugars_carni_extruded_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_sugars_omni_extruded_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_sugars_carni_pelleted_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_sugars_omni_pelleted_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_fermentable_fiber_carni_extruded_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_fermentable_fiber_omni_extruded_percent,30
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_fermentable_fiber_carni_pelleted_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_fermentable_fiber_omni_pelleted_percent,30
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_dm_fish_percent,77.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_cp_fish_percent,66
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_lipid_fish_percent,4.7
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_ge_de_fish_kcal,4242
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_total_cho_fish_percent,1.42
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_starch_fish_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_starch_carni_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",dig_starch_omni_percent,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_arg_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_his_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_ile_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_leu_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_lys_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_met_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_phe_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_thr_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_trp_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_val_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_cys_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",adc_tyr_fish_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",palmitic_16_0_percent,1.29
10000,"Fish meal, mixed fish, South Asia, 74% CP",stearic_18_0_percent,0.3
10000,"Fish meal, mixed fish, South Asia, 74% CP",oleic_18_1_n_9_percent,1
10000,"Fish meal, mixed fish, South Asia, 74% CP",linoleic_18_2_n_6_percent,0.08
10000,"Fish meal, mixed fish, South Asia, 74% CP",linolenic_18_3_n_3_percent,0.05
10000,"Fish meal, mixed fish, South Asia, 74% CP",arachidonic_20_4_n_6_percent,0.1
10000,"Fish meal, mixed fish, South Asia, 74% CP",epa_20_5_n_3_percent,0.35
10000,"Fish meal, mixed fish, South Asia, 74% CP",dha_22_6_n_3_percent,0.35
10000,"Fish meal, mixed fish, South Asia, 74% CP",epa_dha_percent,0.7
10000,"Fish meal, mixed fish, South Asia, 74% CP",safa_percent,1.24
10000,"Fish meal, mixed fish, South Asia, 74% CP",mufa_percent,2.65
10000,"Fish meal, mixed fish, South Asia, 74% CP",pufa_percent,0.89
10000,"Fish meal, mixed fish, South Asia, 74% CP",sum_n_3_percent,0.83
10000,"Fish meal, mixed fish, South Asia, 74% CP",sum_n_6_percent,0.2
10000,"Fish meal, mixed fish, South Asia, 74% CP",phospholipids_percent,1.19
10000,"Fish meal, mixed fish, South Asia, 74% CP",cholesterol_mg_kg,1988
10000,"Fish meal, mixed fish, South Asia, 74% CP",plant_sterols_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",coeff_18_2_n_6_percent_lipid,1.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",coeff_18_3_n_3_percent_lipid,1
10000,"Fish meal, mixed fish, South Asia, 74% CP",coeff_20_4_n_6_percent_lipid,2
10000,"Fish meal, mixed fish, South Asia, 74% CP",coeff_20_5_n_3_percent_lipid,7
10000,"Fish meal, mixed fish, South Asia, 74% CP",coeff_22_6_n_3_percent_lipid,7
10000,"Fish meal, mixed fish, South Asia, 74% CP",coeff_safa_percent_lipid,24.9
10000,"Fish meal, mixed fish, South Asia, 74% CP",coeff_mufa_percent_lipid,53.4
10000,"Fish meal, mixed fish, South Asia, 74% CP",coeff_pufa_percent_lipid,18
10000,"Fish meal, mixed fish, South Asia, 74% CP",aflatoxin_b_ppb,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",deoxynivalenol_don_ppb,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",zeralenone_zon_ppb,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",fumonisin_fum_ppb,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",anti_trypsic_factors_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",gossypol_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",phytic_acid_g_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",glucosinolates_mmol_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",sinapine_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",tannins_mg_eq_cathin_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",lectins_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",cyanogens_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",pc_bs_ng_whoteq_kg,1.8
10000,"Fish meal, mixed fish, South Asia, 74% CP",dioxins_ng_whoteq_kg,1.3
10000,"Fish meal, mixed fish, South Asia, 74% CP",soyasaponins_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",isoflavones_mg_kg,0
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_dm_porcine_percent,80
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_cp_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_arg_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_his_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_ile_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_leu_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_lys_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_met_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_phe_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_thr_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_trp_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_val_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_cys_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_tyr_porcine_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_dm_poultry_percent,80
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_cp_poultry_percent,90
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_arg_poultry_percent,95
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_his_poultry_percent,92
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_ile_poultry_percent,94
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_leu_poultry_percent,95
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_lys_poultry_percent,95
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_met_poultry_percent,95
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_phe_poultry_percent,93
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_thr_poultry_percent,94
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_trp_poultry_percent,92
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_val_poultry_percent,93
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_cys_poultry_percent,86
10000,"Fish meal, mixed fish, South Asia, 74% CP",sidc_tyr_poultry_percent,93
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_arg_porcine_percent,4.13
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_his_porcine_percent,2.22
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_ile_porcine_percent,3.51
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_leu_porcine_percent,6.65
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_lys_porcine_percent,5.67
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_met_porcine_percent,2.34
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_phe_porcine_percent,4.46
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_thr_porcine_percent,2.9
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_trp_porcine_percent,0.45
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_val_porcine_percent,5.51
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_cys_porcine_percent,0.45
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_tyr_porcine_percent,2.35
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_arg_poultry_percent,4.36
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_his_poultry_percent,2.27
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_ile_poultry_percent,3.67
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_leu_poultry_percent,7.02
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_lys_poultry_percent,5.99
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_met_poultry_percent,2.47
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_phe_poultry_percent,4.6
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_thr_poultry_percent,3.03
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_trp_poultry_percent,0.46
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_val_poultry_percent,5.69
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_cys_poultry_percent,0.43
10000,"Fish meal, mixed fish, South Asia, 74% CP",sid_tyr_poultry_percent,2.43
10000,"Fish meal, mixed fish, South Asia, 74% CP",global_warming_including_luc_peat_kg_co2eq_t,1100
10001,"Fish meal, anchoveta, South America, 64% CP",dry_matter_percent,92
10001,"Fish meal, anchoveta, South America, 64% CP",moisture_percent,8
10001,"Fish meal, anchoveta, South America, 64% CP",crude_protein_percent,63.6
10001,"Fish meal, anchoveta, South America, 64% CP",crude_lipids_percent,8.4
10001,"Fish meal, anchoveta, South America, 64% CP",crude_fibre_percent,0.5
10001,"Fish meal, anchoveta, South America, 64% CP",ash_percent,15.6
10001,"Fish meal, anchoveta, South America, 64% CP",nfe_percent,3.9
10001,"Fish meal, anchoveta, South America, 64% CP",ndf_percent,0
10001,"Fish meal, anchoveta, South America, 64% CP",adf_percent,0
10001,"Fish meal, anchoveta, South America, 64% CP",total_cho_percent,4.4
10001,"Fish meal, anchoveta, South America, 64% CP",starch_percent,0
10001,"Fish meal, anchoveta, South America, 64% CP",sugars_percent,0
10001,"Fish meal, anchoveta, South America, 64% CP",fermentable_fiber_percent,4.4
10001,"Fish meal, anchoveta, South America, 64% CP",gross_energy_mj_mj_kg,19
10001,"Fish meal, anchoveta, South America, 64% CP",gross_energy_kcal_kcal_kg,4548
10001,"Fish meal, anchoveta, South America, 64% CP",de_fish_carni_old_kcal_kg,4093
10001,"Fish meal, anchoveta, South America, 64% CP",de_fish_omni_old_kcal_kg,4093
10001,"Fish meal, anchoveta, South America, 64% CP",de_carp_old_kcal_kg,4093
10001,"Fish meal, anchoveta, South America, 64% CP",de_shrimp_old_kcal_kg,4093
10001,"Fish meal, anchoveta, South America, 64% CP",de_fish_carni_extruded_kcal_kg,3957
10001,"Fish meal, anchoveta, South America, 64% CP",de_fish_omni_extruded_kcal_kg,4002
10001,"Fish meal, anchoveta, South America, 64% CP",de_carp_extruded_kcal_kg,4002
10001,"Fish meal, anchoveta, South America, 64% CP",de_shrimp_extruded_kcal_kg,4002
10001,"Fish meal, anchoveta, South America, 64% CP",de_fish_carni_pelleted_kcal_kg,3957
10001,"Fish meal, anchoveta, South America, 64% CP",de_fish_omni_pelleted_kcal_kg,4002
10001,"Fish meal, anchoveta, South America, 64% CP",de_carp_pelleted_kcal_kg,4002
10001,"Fish meal, anchoveta, South America, 64% CP",de_shrimp_pelleted_kcal_kg,4002
10001,"Fish meal, anchoveta, South America, 64% CP",me_fish_kcal_kg,3834
10001,"Fish meal, anchoveta, South America, 64% CP",me_guelph_fish_carni_mj_kg,15.4
10001,"Fish meal, anchoveta, South America, 64% CP",me_guelph_fish_omni_mj_kg,15.4
10001,"Fish meal, anchoveta, South America, 64% CP",me_guelph_carp_mj_kg,15.4
10001,"Fish meal, anchoveta, South America, 64% CP",me_guelph_shrimp_mj_kg,15.4
10001,"Fish meal, anchoveta, South America, 64% CP",ne_fish_carni_extruded_mj_kg,10.6
10001,"Fish meal, anchoveta, South America, 64% CP",ne_fish_omni_extruded_mj_kg,9.6
10001,"Fish meal, anchoveta, South America, 64% CP",ne_carp_extruded_mj_kg,9.6
10001,"Fish meal, anchoveta, South America, 64% CP",ne_shrimp_extruded_mj_kg,9.6
10001,"Fish meal, anchoveta, South America, 64% CP",ne_fish_carni_pelleted_mj_kg,10.6
10001,"Fish meal, anchoveta, South America, 64% CP",ne_fish_omni_pelleted_mj_kg,9.6
10001,"Fish meal, anchoveta, South America, 64% CP",ne_carp_pelleted_mj_kg,9.6
10001,"Fish meal, anchoveta, South America, 64% CP",ne_shrimp_pelleted_mj_kg,9.6
10001,"Fish meal, anchoveta, South America, 64% CP",arginine_percent,4.48
10001,"Fish meal, anchoveta, South America, 64% CP",histidine_percent,2.05
10001,"Fish meal, anchoveta, South America, 64% CP",isoleucine_percent,3.38
10001,"Fish meal, anchoveta, South America, 64% CP",leucine_percent,6.13
10001,"Fish meal, anchoveta, South America, 64% CP",lysine_percent,5.81
10001,"Fish meal, anchoveta, South America, 64% CP",methionine_percent,2.2
10001,"Fish meal, anchoveta, South America, 64% CP",phenylalanine_percent,3.5
10001,"Fish meal, anchoveta, South America, 64% CP",threonine_percent,2.94
10001,"Fish meal, anchoveta, South America, 64% CP",tryptophan_percent,0.5
10001,"Fish meal, anchoveta, South America, 64% CP",valine_percent,4.23
